,Unnamed: 0,ST_NAME,YEAR,AC,CANDIDATE,SEX,AGE,CATEGORY,PARTY,VOTES
6909,129084,HARYANA,2019,7 SADHAURA,4 DR. KUSUM SHERWAL,F,48.0,SC,JNJP,14960.0
6910,129085,HARYANA,2019,7 SADHAURA,5 NATHI RAM KHERA,M,36.0,SC,LTSP,2880.0
6911,129086,HARYANA,2019,7 SADHAURA,6 SUSHMA DEVI,F,33.0,SC,INLD,1285.0
6912,129087,HARYANA,2019,7 SADHAURA,7 ARUN KUMAR,M,46.0,SC,CPI,948.0
6913,129088,HARYANA,2019,7 SADHAURA,8 RANJEET SINGH,M,38.0,SC,ZKP,553.0
6914,129089,HARYANA,2019,7 SADHAURA,9 GULSHAN KUMAR,M,33.0,SC,IND,535.0
6915,129090,HARYANA,2019,7 SADHAURA,10 MANGAT RAM,M,71.0,SC,BASAPA,486.0
6916,129091,HARYANA,2019,7 SADHAURA,11 NOTA,NOTA,NOTA,NOTA,NOTA,452.0
6917,129092,HARYANA,2019,7 SADHAURA,12 DESH RAJ,M,42.0,SC,IND,411.0
6918,129093,HARYANA,2019,7 SADHAURA,13 ANIL KUMAR GAGAT,M,37.0,SC,AIFB,400.0
6919,129094,HARYANA,2019,7 SADHAURA,14 BETA MAMCHAND RATTU,M,36.0,SC,IND,348.0
6920,129095,HARYANA,2019,7 SADHAURA,15 DHARAM PAL,M,58.0,SC,RPI(A),287.0
6921,129096,HARYANA,2019,7 SADHAURA,16 NAIB SINGH,M,48.0,SC,BVD,246.0
6922,129097,HARYANA,2019,7 SADHAURA,17 CHAMAN LAL,M,65.0,SC,SWARAJ,225.0
6923,129098,HARYANA,2019,8 JAGADHRI,1 KANWAR PAL,M,59.0,GEN,BJP,66376.0
6924,129099,HARYANA,2019,8 JAGADHRI,2 AKRAM KHAN,M,49.0,GEN,INC,50003.0
6925,129100,HARYANA,2019,8 JAGADHRI,3 ADARSH PAL SINGH,M,51.0,GEN,BSP,47988.0
6926,129101,HARYANA,2019,8 JAGADHRI,4 ARJUN SINGH,M,63.0,GEN,JNJP,2342.0
6927,129102,HARYANA,2019,8 JAGADHRI,5 NOTA,NOTA,NOTA,NOTA,NOTA,1091.0
6928,129103,HARYANA,2019,8 JAGADHRI,6 BALJEET SHARMA,M,54.0,GEN,INLD,861.0
6929,129104,HARYANA,2019,8 JAGADHRI,7 YOGESH SETHI,M,43.0,GEN,IND,641.0
6930,129105,HARYANA,2019,8 JAGADHRI,8 NARESH KUMAR,M,61.0,GEN,LTSP,460.0
6931,129106,HARYANA,2019,8 JAGADHRI,9 JAGDEEP SINGH,M,47.0,GEN,IND,370.0
6932,129107,HARYANA,2019,8 JAGADHRI,10 RANJEET SINGH,M,38.0,SC,ZKP,307.0
6933,129108,HARYANA,2019,8 JAGADHRI,11 PARVEEN,M,51.0,GEN,BSCP,270.0
6934,129109,HARYANA,2019,9 YAMUNANAGAR,1 GHANSHYAM DASS,M,67.0,GEN,BJP,64848.0
6935,129110,HARYANA,2019,9 YAMUNANAGAR,2 DILBAG SINGH,M,48.0,GEN,INLD,63393.0
6936,129111,HARYANA,2019,9 YAMUNANAGAR,3 NIRMAL CHAUHAN,F,47.0,GEN,INC,9784.0
6937,129112,HARYANA,2019,9 YAMUNANAGAR,4 YOGESH KUMAR,M,34.0,GEN,BSP,7731.0
6938,129113,HARYANA,2019,9 YAMUNANAGAR,5 SALESH TYAGI,M,44.0,GEN,JNJP,2039.0
6939,129114,HARYANA,2019,9 YAMUNANAGAR,6 NOTA,NOTA,NOTA,NOTA,NOTA,1164.0
6940,129115,HARYANA,2019,9 YAMUNANAGAR,7 ARVINDER SINGH KHALSA,M,51.0,GEN,AAAP,615.0
6941,129116,HARYANA,2019,9 YAMUNANAGAR,8 SHAMMI KAPOOR,M,41.0,GEN,IND,430.0
6942,129117,HARYANA,2019,9 YAMUNANAGAR,9 MANDEEP KAUR,F,36.0,GEN,IND,298.0
6943,129118,HARYANA,2019,9 YAMUNANAGAR,10 ROHIT ROJER,M,27.0,SC,IND,231.0
6944,129119,HARYANA,2019,9 YAMUNANAGAR,11 SATISH TYAGI,M,52.0,GEN,LTSP,216.0
6945,129120,HARYANA,2019,10 RADAUR,1 BISHAN LAL,M,64.0,GEN,INC,54087.0
6946,129121,HARYANA,2019,10 RADAUR,2 KARAN DEV,M,58.0,GEN,BJP,51546.0
6947,129122,HARYANA,2019,10 RADAUR,3 MAHIPAL SINGH,M,61.0,GEN,BSP,18567.0
6948,129123,HARYANA,2019,10 RADAUR,4 MANGA RAM,M,52.0,GEN,JNJP,7161.0
6949,129124,HARYANA,2019,10 RADAUR,5 RAJBEER,M,53.0,GEN,INLD,3687.0
6950,129125,HARYANA,2019,10 RADAUR,6 HARBANS KUMAR,M,30.0,GEN,LTSP,2589.0
6951,129126,HARYANA,2019,10 RADAUR,7 NARESH LAL,M,63.0,GEN,AAAP,1419.0
6952,129127,HARYANA,2019,10 RADAUR,8 NOTA,NOTA,NOTA,NOTA,NOTA,1126.0
6953,129128,HARYANA,2019,10 RADAUR,9 RAVI KUMAR,M,27.0,GEN,SHPP,779.0
6954,129129,HARYANA,2019,10 RADAUR,10 RAJINDER KUMAR,M,48.0,GEN,BSCP,677.0
6955,129130,HARYANA,2019,10 RADAUR,11 MANPREET KUMAR,M,30.0,GEN,IND,509.0
6956,129131,HARYANA,2019,11 LADWA,1 MEWA SINGH,M,60.0,GEN,INC,57665.0
6957,129132,HARYANA,2019,11 LADWA,2 DR. PAWAN SAINI,M,48.0,GEN,BJP,45028.0
6958,129133,HARYANA,2019,11 LADWA,3 SAPNA BARSHAMI,F,39.0,GEN,INLD,15513.0
6959,129134,HARYANA,2019,11 LADWA,4 NAIB SINGH,M,55.0,GEN,LTSP,9099.0
6960,129135,HARYANA,2019,11 LADWA,5 DR. SANTOSH DAHIYA,F,53.0,GEN,JNJP,2918.0
6961,129136,HARYANA,2019,11 LADWA,6 PAL SINGH,M,59.0,GEN,BSP,2359.0
6962,129137,HARYANA,2019,11 LADWA,7 GURDEV SINGH SURA,M,55.0,GEN,AAAP,1481.0
6963,129138,HARYANA,2019,11 LADWA,8 GURNAM SINGH,M,59.0,GEN,IND,1307.0
6964,129139,HARYANA,2019,11 LADWA,9 NOTA,NOTA,NOTA,NOTA,NOTA,684.0
6965,129140,HARYANA,2019,11 LADWA,10 RAJESH GHISARPARI,M,38.0,SC,SHPP,498.0
6966,129141,HARYANA,2019,11 LADWA,11 SITA DEVI,F,37.0,GEN,RJP(E),437.0
6967,129142,HARYANA,2019,11 LADWA,12 SUNITA DEVI,F,32.0,GEN,BSCP,416.0
6968,129143,HARYANA,2019,11 LADWA,13 KIRAN DAWAR,F,43.0,GEN,IND,358.0
6969,129144,HARYANA,2019,12 SHAHABAD,1 RAM KARAN,M,50.0,SC,JNJP,69233.0
6970,129145,HARYANA,2019,12 SHAHABAD,2 KRISHAN KUMAR,M,52.0,SC,BJP,32106.0
6971,129146,HARYANA,2019,12 SHAHABAD,3 ANIL KUMAR DHANTORI,M,44.0,SC,INC,18844.0
6972,129147,HARYANA,2019,12 SHAHABAD,4 SANDEEP KUMAR,M,40.0,SC,INLD,1596.0
6973,129148,HARYANA,2019,12 SHAHABAD,5 SHAKUNTLA BHATTI,F,56.0,SC,BSP,1398.0
6974,129149,HARYANA,2019,12 SHAHABAD,6 KULBIR SINGH,M,31.0,SC,LTSP,1050.0
6975,129150,HARYANA,2019,12 SHAHABAD,7 NOTA,NOTA,NOTA,NOTA,NOTA,857.0
6976,129151,HARYANA,2019,13 THANESAR,1 SUBHASH SUDHA,M,55.0,GEN,BJP,55759.0
6977,129152,HARYANA,2019,13 THANESAR,2 ASHOK KUMAR ARORA,M,60.0,GEN,INC,54917.0
6978,129153,HARYANA,2019,13 THANESAR,3 PARVEEN CHOUDHARY,M,42.0,GEN,IND,11939.0
6979,129154,HARYANA,2019,13 THANESAR,4 YOGESH KUMAR,M,30.0,GEN,JNJP,2012.0
6980,129155,HARYANA,2019,13 THANESAR,5 NAVEEN KUMAR,M,29.0,GEN,BSP,1519.0
6981,129156,HARYANA,2019,13 THANESAR,6 NOTA,NOTA,NOTA,NOTA,NOTA,951.0
6982,129157,HARYANA,2019,13 THANESAR,7 KALAWATI,F,45.0,GEN,INLD,734.0
6983,129158,HARYANA,2019,13 THANESAR,8 KHUSHI RAM,M,64.0,GEN,IND,330.0
6984,129159,HARYANA,2019,13 THANESAR,9 KARNAIL SINGH,M,39.0,SC,IND,329.0
6985,129160,HARYANA,2019,13 THANESAR,10 SUMIT HINDUSTANI,M,27.0,GEN,AAAP,327.0
6986,129161,HARYANA,2019,13 THANESAR,11 AMARDEEP KAUR,F,38.0,GEN,JMBP,189.0
6987,129162,HARYANA,2019,13 THANESAR,12 COMRADE RAJ KUMAR SARSA,M,65.0,GEN,SUCI(C),135.0
6988,129163,HARYANA,2019,13 THANESAR,13 M P KAUSHIK,M,48.0,GEN,NNMP,123.0
6989,129164,HARYANA,2019,13 THANESAR,14 CHANDER BHAN,M,54.0,SC,IND,118.0
6990,129165,HARYANA,2019,13 THANESAR,15 KANAHIYA LOHOT,M,29.0,SC,PPID,108.0
6991,129166,HARYANA,2019,13 THANESAR,16 RAJ RANI,F,58.0,GEN,BSCP,83.0
6992,129167,HARYANA,2019,14 PEHOWA,1 SANDEEP SINGH,M,33.0,GEN,BJP,42613.0
6993,129168,HARYANA,2019,14 PEHOWA,2 MANDEEP SINGH CHATTHA,M,46.0,GEN,INC,37299.0
6994,129169,HARYANA,2019,14 PEHOWA,3 SWAMI SANDEEP ONKAR,M,29.0,GEN,IND,21775.0
6995,129170,HARYANA,2019,14 PEHOWA,4 RANDHIR SINGH,M,53.0,GEN,JNJP,14846.0
6996,129171,HARYANA,2019,14 PEHOWA,5 PARDEEP KUMAR,M,27.0,GEN,IND,1785.0
6997,129172,HARYANA,2019,14 PEHOWA,6 ONKAR SINGH,M,50.0,GEN,BSP,1741.0
6998,129173,HARYANA,2019,14 PEHOWA,7 NASIB SINGH,M,46.0,GEN,LTSP,765.0
6999,129174,HARYANA,2019,14 PEHOWA,8 NOTA,NOTA,NOTA,NOTA,NOTA,622.0
7000,129175,HARYANA,2019,14 PEHOWA,9 SANJEEV KUMAR,M,33.0,GEN,SHPP,442.0
7001,129176,HARYANA,2019,14 PEHOWA,10 MANJIT SINGH,M,40.0,GEN,INLD,405.0
7002,129177,HARYANA,2019,14 PEHOWA,11 TEJ PAL,M,50.0,GEN,IND,361.0
7003,129178,HARYANA,2019,14 PEHOWA,12 KANWALJIT SINGH,M,30.0,GEN,IND,188.0
7004,129179,HARYANA,2019,15 GUHLA,1 ISHWAR SINGH,M,69.0,SC,JNJP,36518.0
7005,129180,HARYANA,2019,15 GUHLA,2 CHAUDHARY DILU RAM,M,72.0,SC,INC,31944.0
7006,129181,HARYANA,2019,15 GUHLA,3 DEVENDER HANS,M,39.0,SC,IND,29473.0
7007,129182,HARYANA,2019,15 GUHLA,4 PARA RAM ALIAS RAVI TARANWALI,M,31.0,SC,BJP,25203.0
7008,129183,HARYANA,2019,15 GUHLA,5 RAM KUMAR VALMIKI,M,44.0,SC,SAD,3555.0
7009,129184,HARYANA,2019,15 GUHLA,6 BHUPINDER SINGH,M,64.0,SC,SAD(M),806.0
7010,129185,HARYANA,2019,15 GUHLA,7 NOTA,NOTA,NOTA,NOTA,NOTA,790.0
7011,129186,HARYANA,2019,15 GUHLA,8 PINKY BHUKAL KAMBOJ,F,30.0,SC,AAAP,737.0
7012,129187,HARYANA,2019,15 GUHLA,9 SWARAN SINGH,M,48.0,SC,IND,572.0
7013,129188,HARYANA,2019,15 GUHLA,10 BALBIR SINGH DHERDU,M,61.0,SC,BSP,528.0
7014,129189,HARYANA,2019,15 GUHLA,11 ANJU RANI,F,29.0,SC,IND,452.0
7015,129190,HARYANA,2019,15 GUHLA,12 RAJ KUMAR,M,43.0,SC,LTSP,395.0
7016,129191,HARYANA,2019,15 GUHLA,13 BALLU RAM,M,47.0,SC,IND,309.0
7017,129192,HARYANA,2019,16 KALAYAT,1 KAMLESH DHANDA,F,52.0,GEN,BJP,53805.0
7018,129193,HARYANA,2019,16 KALAYAT,2 JAI PARKASH,M,64.0,GEN,INC,44831.0
7019,129194,HARYANA,2019,16 KALAYAT,3 SATVINDER SINGH,M,63.0,GEN,JNJP,37425.0
7020,129195,HARYANA,2019,16 KALAYAT,4 JOGI RAM,M,55.0,GEN,BSP,7113.0
7021,129196,HARYANA,2019,16 KALAYAT,5 RAKESH SINGH,M,48.0,GEN,LTSP,2448.0
7022,129197,HARYANA,2019,16 KALAYAT,6 SEEMA,F,30.0,GEN,AAAP,1453.0
7023,129198,HARYANA,2019,16 KALAYAT,7 OM PARKASH,M,52.0,GEN,INLD,1149.0
7024,129199,HARYANA,2019,16 KALAYAT,8 SATYWAN,M,52.0,SC,CPIM,855.0
7025,129200,HARYANA,2019,16 KALAYAT,9 BHUMI DEV,M,40.0,GEN,SHPP,807.0
7026,129201,HARYANA,2019,16 KALAYAT,10 RAM NIWAS,M,34.0,GEN,IND,660.0
7027,129202,HARYANA,2019,16 KALAYAT,11 PROMILA SHARAN,F,38.0,GEN,SWARAJ,564.0
7028,129203,HARYANA,2019,16 KALAYAT,12 PRAVEEN KUMAR,M,30.0,GEN,IND,512.0
7029,129204,HARYANA,2019,16 KALAYAT,13 LOKESH SHARMA,M,32.0,GEN,NNMP,477.0
7030,129205,HARYANA,2019,16 KALAYAT,14 NOTA,NOTA,NOTA,NOTA,NOTA,331.0
7031,129206,HARYANA,2019,16 KALAYAT,15 SATNARAIN,M,75.0,GEN,RASLP,259.0
7032,129207,HARYANA,2019,16 KALAYAT,16 KRISHAN,M,50.0,GEN,IND,207.0
7033,129208,HARYANA,2019,17 KAITHAL,1 LEELA RAM,M,58.0,GEN,BJP,72664.0
7034,129209,HARYANA,2019,17 KAITHAL,2 RANDEEP SINGH SURJEWALA,M,52.0,GEN,INC,71418.0
7035,129210,HARYANA,2019,17 KAITHAL,3 RAMPHAL MALIK,M,57.0,GEN,JNJP,6358.0
7036,129211,HARYANA,2019,17 KAITHAL,4 JASHVIR,M,36.0,GEN,SHPP,2243.0
7037,129212,HARYANA,2019,17 KAITHAL,5 MADAN,M,37.0,GEN,BSP,2212.0
7038,129213,HARYANA,2019,17 KAITHAL,6 NOTA,NOTA,NOTA,NOTA,NOTA,561.0
7039,129214,HARYANA,2019,17 KAITHAL,7 SHYAM LAL,M,37.0,GEN,LTSP,484.0
7040,129215,HARYANA,2019,17 KAITHAL,8 JARNAIL SINGH,M,48.0,GEN,IND,474.0
7041,129216,HARYANA,2019,17 KAITHAL,9 ANIL KUMAR,M,43.0,GEN,INLD,472.0
7042,129217,HARYANA,2019,17 KAITHAL,10 KULDEEP SINGH,M,31.0,GEN,IND,362.0
7043,129218,HARYANA,2019,17 KAITHAL,11 RAVI KUMAR,M,25.0,SC,BHSMWPA,260.0
7044,129219,HARYANA,2019,17 KAITHAL,12 ASHWINI SHARMA HRITWAL,M,55.0,GEN,IND,248.0
7045,129220,HARYANA,2019,17 KAITHAL,13 PHOOL SINGH,M,73.0,SC,IND,241.0
7046,129221,HARYANA,2019,17 KAITHAL,14 SONU,M,27.0,GEN,PPID,198.0
7047,129222,HARYANA,2019,17 KAITHAL,15 PARDEEP RANA,M,33.0,GEN,JMBP,114.0
7048,129223,HARYANA,2019,17 KAITHAL,16 PARDEEP SHARMA,M,33.0,GEN,NNMP,113.0
7049,129224,HARYANA,2019,17 KAITHAL,17 SATISH KUMAR SINGAL,M,59.0,GEN,IND,106.0
7050,129225,HARYANA,2019,17 KAITHAL,18 NARESH KUMAR,M,45.0,SC,IND,93.0
7051,129226,HARYANA,2019,17 KAITHAL,19 MEWA SINGH,M,65.0,SC,IND,76.0
7052,129227,HARYANA,2019,18 PUNDRI,1 RANDHIR SINGH GOLLEN,M,54.0,GEN,IND,41008.0
7053,129228,HARYANA,2019,18 PUNDRI,2 SATBIR BHANA,M,43.0,GEN,INC,28184.0
7054,129229,HARYANA,2019,18 PUNDRI,3 VEDPAL ADVOCATE,M,51.0,GEN,BJP,20990.0
7055,129230,HARYANA,2019,18 PUNDRI,4 DINESH KAUSHIK,M,59.0,GEN,IND,16142.0
7056,129231,HARYANA,2019,18 PUNDRI,5 NARENDER SHARMA,M,56.0,GEN,IND,14242.0
7057,129232,HARYANA,2019,18 PUNDRI,6 RAJESH KUMAR (RAJU DHULL PAI),M,37.0,GEN,JNJP,8138.0
7058,129233,HARYANA,2019,18 PUNDRI,7 SUNITA DHULL,F,47.0,GEN,BSP,5626.0
7059,129234,HARYANA,2019,18 PUNDRI,8 COMREDE KRISHAN CHAND,M,57.0,GEN,SUCI(C),838.0
7060,129235,HARYANA,2019,18 PUNDRI,9 NOTA,NOTA,NOTA,NOTA,NOTA,656.0
7061,129236,HARYANA,2019,18 PUNDRI,10 SUSHIL KUMAR,M,36.0,GEN,SHPP,495.0
7062,129237,HARYANA,2019,18 PUNDRI,11 HITENDER,M,42.0,GEN,IND,305.0
7063,129238,HARYANA,2019,18 PUNDRI,12 GIAN SINGH,M,54.0,GEN,INLD,219.0
7064,129239,HARYANA,2019,18 PUNDRI,13 KRIS SHEOKAND,M,36.0,GEN,IND,116.0
7065,129240,HARYANA,2019,19 NILOKHERI,1 DHARAM PAL GONDER,M,62.0,SC,IND,42979.0
7066,129241,HARYANA,2019,19 NILOKHERI,2 BHAGWAN DASS,M,50.0,SC,BJP,40757.0
7067,129242,HARYANA,2019,19 NILOKHERI,3 BANTA RAM,M,57.0,SC,INC,19736.0
7068,129243,HARYANA,2019,19 NILOKHERI,4 BHIM SINGH JALALA,M,61.0,SC,JNJP,11278.0
7069,129244,HARYANA,2019,19 NILOKHERI,5 ARUNA,F,41.0,SC,RTRJP,7067.0
7070,129245,HARYANA,2019,19 NILOKHERI,6 MUKESH KUMAR GROVER,M,38.0,SC,BSP,5136.0
7071,129246,HARYANA,2019,19 NILOKHERI,7 DHARMVEER,M,31.0,SC,IND,2291.0
7072,129247,HARYANA,2019,19 NILOKHERI,8 SHARVAN KUMAR,M,48.0,SC,BJSAP,996.0
7073,129248,HARYANA,2019,19 NILOKHERI,9 SONIKA GILL,F,41.0,SC,INLD,947.0
7074,129249,HARYANA,2019,19 NILOKHERI,10 NOTA,NOTA,NOTA,NOTA,NOTA,804.0
7075,129250,HARYANA,2019,19 NILOKHERI,11 JASWANT SINGH,M,51.0,SC,IND,801.0
7076,129251,HARYANA,2019,19 NILOKHERI,12 MEHAR SINGH BEDI,M,65.0,SC,AAAP,779.0
7077,129252,HARYANA,2019,19 NILOKHERI,13 YOGITA,F,27.0,SC,IND,435.0
7078,129253,HARYANA,2019,19 NILOKHERI,14 PALA RAM,M,61.0,SC,RASLP,204.0
7079,129254,HARYANA,2019,20 INDRI,1 RAM KUMAR,M,68.0,GEN,BJP,54221.0
7080,129255,HARYANA,2019,20 INDRI,2 RAKESH KAMBOJ,M,53.0,GEN,IND,46790.0
7081,129256,HARYANA,2019,20 INDRI,3 DR. NAVJOT KASHYAP,F,41.0,GEN,INC,16776.0
7082,129257,HARYANA,2019,20 INDRI,4 GURDEV SINGH,M,48.0,GEN,JNJP,11946.0
7083,129258,HARYANA,2019,20 INDRI,5 HAWA SINGH,M,55.0,GEN,BSP,6564.0
7084,129259,HARYANA,2019,20 INDRI,6 PARDEEP KAMBOJ,M,41.0,GEN,INLD,1765.0
7085,129260,HARYANA,2019,20 INDRI,7 KARTA RAM,M,64.0,GEN,LTSP,1722.0
7086,129261,HARYANA,2019,20 INDRI,8 RANJEET SINGH,M,49.0,SC,CPI,758.0
7087,129262,HARYANA,2019,20 INDRI,9 NOTA,NOTA,NOTA,NOTA,NOTA,718.0
7088,129263,HARYANA,2019,20 INDRI,10 NITIN ARORA,M,33.0,GEN,IND,654.0
7089,129264,HARYANA,2019,20 INDRI,11 JASBIR,M,43.0,GEN,RGD,526.0
7090,129265,HARYANA,2019,20 INDRI,12 KHATAB SINGH,M,43.0,GEN,BSCP,215.0
7091,129266,HARYANA,2019,21 KARNAL,1 MANOHAR LAL,M,65.0,GEN,BJP,79906.0
7092,129267,HARYANA,2019,21 KARNAL,2 TARLOCHAN SINGH,M,64.0,GEN,INC,34718.0
7093,129268,HARYANA,2019,21 KARNAL,3 TEJ BAHADUR,M,43.0,GEN,JNJP,3192.0
7094,129269,HARYANA,2019,21 KARNAL,4 SATISH BALMIKI,M,45.0,SC,BSP,2597.0
7095,129270,HARYANA,2019,21 KARNAL,5 NOTA,NOTA,NOTA,NOTA,NOTA,1956.0
7096,129271,HARYANA,2019,21 KARNAL,6 MAHINDER PAL RATHI,M,66.0,GEN,AAAP,1402.0
7097,129272,HARYANA,2019,21 KARNAL,7 SATPAL SAHIL HINDUSTANI,M,38.0,GEN,IND,858.0
7098,129273,HARYANA,2019,21 KARNAL,8 VIRENDER SHARMA,M,46.0,GEN,LTSP,331.0
7099,129274,HARYANA,2019,21 KARNAL,9 PARDEEP HOODA,M,38.0,GEN,LD,176.0
7100,129275,HARYANA,2019,21 KARNAL,10 MASTER RAMESH KHATRI LAMBARDAR,M,58.0,GEN,IND,171.0
7101,129276,HARYANA,2019,21 KARNAL,11 SANT DHARAMVEER CHOTIWALA,M,47.0,GEN,JD(U),101.0
7102,129277,HARYANA,2019,22 GHARAUNDA,1 HARVINDER KALYAN,M,52.0,GEN,BJP,67209.0
7103,129278,HARYANA,2019,22 GHARAUNDA,2 ANIL KUMAR,M,57.0,GEN,INC,49807.0
7104,129279,HARYANA,2019,22 GHARAUNDA,3 UMED SINGH KASHYAP,M,53.0,GEN,JNJP,13709.0
7105,129280,HARYANA,2019,22 GHARAUNDA,4 DR MEHAR SINGH,M,64.0,GEN,BSP,5456.0
7106,129281,HARYANA,2019,22 GHARAUNDA,5 MANINDER RANA,M,28.0,GEN,INLD,2841.0
7107,129282,HARYANA,2019,22 GHARAUNDA,6 JAGPAL SINGH,M,46.0,GEN,IND,1331.0
7108,129283,HARYANA,2019,22 GHARAUNDA,7 NOTA,NOTA,NOTA,NOTA,NOTA,868.0
7109,129284,HARYANA,2019,22 GHARAUNDA,8 SHAMSHER SINGH,M,56.0,GEN,LTSP,743.0
7110,129285,HARYANA,2019,22 GHARAUNDA,9 JAI KISHAN SHARMA,M,60.0,GEN,IND,460.0
7111,129286,HARYANA,2019,22 GHARAUNDA,10 JAFRA,M,63.0,GEN,IND,401.0
7112,129287,HARYANA,2019,22 GHARAUNDA,11 BHAI NARESH GHARAUNDA,M,53.0,GEN,IND,362.0
7113,129288,HARYANA,2019,22 GHARAUNDA,12 MOHMAD ALISA,M,33.0,GEN,IND,340.0
7114,129289,HARYANA,2019,22 GHARAUNDA,13 ANIL KUMAR,M,35.0,GEN,IND,214.0
7115,129290,HARYANA,2019,22 GHARAUNDA,14 SATBIR SINGH,M,51.0,GEN,RPI(A),135.0
7116,129291,HARYANA,2019,23 ASSANDH,1 SHAMSHER SINGH GOGI,M,63.0,GEN,INC,32114.0
7117,129292,HARYANA,2019,23 ASSANDH,2 NARENDER SINGH,M,56.0,GEN,BSP,30411.0
7118,129293,HARYANA,2019,23 ASSANDH,3 BAKHSHISH SINGH VIRK,M,62.0,GEN,BJP,28518.0
7119,129294,HARYANA,2019,23 ASSANDH,4 ZILE RAM SHARMA,M,62.0,GEN,IND,25137.0
7120,129295,HARYANA,2019,23 ASSANDH,5 SANJAY KUMAR,M,39.0,GEN,IND,14212.0
7121,129296,HARYANA,2019,23 ASSANDH,6 BRIJ SHARMA,M,54.0,GEN,JNJP,13756.0
7122,129297,HARYANA,2019,23 ASSANDH,7 DHARMVIR PADHA,M,56.0,GEN,INLD,2610.0
7123,129298,HARYANA,2019,23 ASSANDH,8 MANJEET SINGH,M,41.0,GEN,LTSP,1873.0
7124,129299,HARYANA,2019,23 ASSANDH,9 MASTER SATYAVAN TURAN,M,47.0,GEN,SHPP,1673.0
7125,129300,HARYANA,2019,23 ASSANDH,10 HARJEET SINGH,M,32.0,GEN,IND,1300.0
7126,129301,HARYANA,2019,23 ASSANDH,11 VED PAL,M,48.0,GEN,AAAP,647.0
7127,129302,HARYANA,2019,23 ASSANDH,12 KARTAR SINGH,M,72.0,GEN,SUCI(C),640.0
7128,129303,HARYANA,2019,23 ASSANDH,13 NOTA,NOTA,NOTA,NOTA,NOTA,438.0
7129,129304,HARYANA,2019,24 PANIPAT RURAL,1 MAHIPAL DHANDA,M,45.0,GEN,BJP,67086.0
7130,129305,HARYANA,2019,24 PANIPAT RURAL,2 DEVENDER KADIAN,M,42.0,GEN,JNJP,45125.0
7131,129306,HARYANA,2019,24 PANIPAT RURAL,3 SANDEEP BHARDWAJ,M,37.0,GEN,IND,20393.0
7132,129307,HARYANA,2019,24 PANIPAT RURAL,4 BALKAR MALIK,M,31.0,GEN,BSP,11619.0
7133,129308,HARYANA,2019,24 PANIPAT RURAL,5 OM PARKASH JAIN,M,71.0,GEN,INC,10679.0
7134,129309,HARYANA,2019,24 PANIPAT RURAL,6 LAKHMI CHAND,M,57.0,GEN,LTSP,3831.0
7135,129310,HARYANA,2019,24 PANIPAT RURAL,7 KULDEEP RATHEE,M,51.0,GEN,INLD,2052.0
7136,129311,HARYANA,2019,24 PANIPAT RURAL,8 JAMSHED RANA,M,71.0,GEN,CPI,1287.0
7137,129312,HARYANA,2019,24 PANIPAT RURAL,9 NOTA,NOTA,NOTA,NOTA,NOTA,897.0
7138,129313,HARYANA,2019,24 PANIPAT RURAL,10 VIRENDER SINGH GAHALYAN,M,50.0,GEN,SHPP,479.0
7139,129314,HARYANA,2019,24 PANIPAT RURAL,11 MAHIPAL,M,54.0,GEN,IND,440.0
7140,129315,HARYANA,2019,24 PANIPAT RURAL,12 PALE RAM KASHYAP,M,53.0,GEN,RJP(E),337.0
7141,129316,HARYANA,2019,24 PANIPAT RURAL,13 RAJESH BURSHAM,M,29.0,SC,IND,320.0
7142,129317,HARYANA,2019,24 PANIPAT RURAL,13 RAJESH BURSHAM,M,29.0,SC,IND,320.0
7143,129318,HARYANA,2019,25 PANIPAT CITY,1 PARMOD KUMAR VIJ,M,64.0,GEN,BJP,76863.0
7144,129319,HARYANA,2019,25 PANIPAT CITY,2 SANJAY AGGARWAL,M,48.0,GEN,INC,37318.0
7145,129320,HARYANA,2019,25 PANIPAT CITY,3 JAIDEV NAULTHA,M,31.0,SC,JNJP,2246.0
7146,129321,HARYANA,2019,25 PANIPAT CITY,4 RAMESH SINGLA,M,55.0,GEN,BSP,1787.0
7147,129322,HARYANA,2019,25 PANIPAT CITY,5 NOTA,NOTA,NOTA,NOTA,NOTA,1725.0
7148,129323,HARYANA,2019,25 PANIPAT CITY,6 VIJAY KUMAR KALRA,M,55.0,SC,LTSP,783.0
7149,129324,HARYANA,2019,25 PANIPAT CITY,7 RAJENDER JINDI BHAI,M,58.0,GEN,IND,424.0
7150,129325,HARYANA,2019,25 PANIPAT CITY,8 SURESH SAINI,M,46.0,GEN,INLD,415.0
7151,129326,HARYANA,2019,25 PANIPAT CITY,9 DILBAG SINGH,M,45.0,GEN,IND,303.0
7152,129327,HARYANA,2019,25 PANIPAT CITY,10 MOHIT ARORA,M,27.0,GEN,SHPP,161.0
7153,129328,HARYANA,2019,25 PANIPAT CITY,11 NEELAM PRANAMI,F,33.0,GEN,IND,153.0
7154,129329,HARYANA,2019,25 PANIPAT CITY,12 SWAMI AGNIVESH,M,43.0,SC,IND,137.0
7155,129330,HARYANA,2019,26 ISRANA,1 BALBIR SINGH,M,45.0,SC,INC,61376.0
7156,129331,HARYANA,2019,26 ISRANA,2 KRISHAN LAL PANWAR,M,61.0,SC,BJP,41361.0
